Utbildningsområde,Utbildningsnamn,YH-poäng,Anordnare,Kommun 1,Kommun 2,Kommun 3,Kommun 4,Kommun 5,Kommun 6,Platser med start 2020,Platser med start 2021,Utbildningsnummer,Källa,Sheet,Definitioner och förklaringar,Kommun 7,Kommun 8,Kommun 9,Kommun 10,Platser med start och avslut 2020,Diarienummer,Beslut,Anordnare namn,Antal beviljade platser 2023,Antal beviljade platser 2024,Totalt antal beviljade platser,Kommun,Län,FA-region,Antal kommuner,Antal län,Antal FA-regioner,Sökt utbildningsområde,Sökt antal platser 2023,Sökt antal platser 2024,Sökt antal platser 2024 (start och avslut 2024),Sökt antal platser 2025,Sökt antal platser 2026,Sökt antal  platser 2021,Sökt antal platser 2022,Antal beviljade platser 2022,Antal beviljade platser start 2024,Antal beviljade platser start och slut 2024,Antal beviljade platser start 2025,Antal beviljade platser 2021
Hälso- och sjukvård samt socialt arbete,HSL- kompetens för undersköterskor,60.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1449,Avslag,Trelleborgs kommun,0.0,0.0,0.0,Trelleborg,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Kommunikativt förhållningssätt och AKK,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1453,Beviljad,Campus Mölndal,0.0,50.0,50.0,Mölndal,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Energy Storage El- och hybridfordon,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1456,Beviljad,Göteborgs Tekniska College AB,20.0,40.0,60.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Drivsystem El- och hybridfordon,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1457,Beviljad,Göteborgs Tekniska College AB,20.0,40.0,60.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Fotens omvårdnad,15.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1458,Avslag,Kunskap & Kompetens i Sverige AB,0.0,0.0,0.0,Örnsköldsvik,Västernorrland,Örnsköldsvik,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Charging El- och hybridfordon,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1462,Beviljad,Göteborgs Tekniska College AB,20.0,40.0,60.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
"Hotell, restaurang och turism",Green Food - Måltids & Näringslära för restaurang och offentliga måltider,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1466,Avslag,YrkesAkademin YH AB,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,2.0,2.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Social Media Marketing,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1467,Beviljad,Medieinstitutet i Sverige AB,80.0,80.0,160.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Juridik,Lagar och regler för kommunikatörer och marknadsförare,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1468,Beviljad,Medieinstitutet i Sverige AB,60.0,60.0,120.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Digitala och tekniska trender inom IT,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1469,Avslag,Företagsuniversitetet AB,0.0,0.0,0.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Producent för spel och film,80.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1472,Avslag,Visual Magic Education AB,0.0,0.0,0.0,Skellefteå,Västerbotten,Skellefteå,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Purchasing for Academic Graduates,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1474,Avslag,One Academy AB,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,2.0,2.0,,,,,,,,,,,,,
Data/IT,IT-säkerhet,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1476,Beviljad,Stockholm School of Business,0.0,70.0,70.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Hållbarhetsredovisning för redovisningskonsulter,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1477,Beviljad,Stockholm School of Business,30.0,70.0,100.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Klimatsäkra fastigheter,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1478,Beviljad,John Ericsson Institutet,30.0,70.0,100.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Akutsjukvård,95.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1480,Avslag,"Skövde kommun, Skövde Yrkeshögskola",0.0,0.0,0.0,Skövde,Västra Götaland,Skövde-Skara,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Energieffektiva hus och fastigheter,70.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1481,Avslag,Ventilationscentrum i Enköping,0.0,0.0,0.0,Enköping,Uppsala,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,"Digital projektering, VVS",70.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1482,Avslag,Ventilationscentrum i Enköping,0.0,0.0,0.0,Uppsala,Uppsala,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Pedagogik och undervisning,Design av digital didaktik,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1484,Avslag,ABF Göteborg Vuxenutbildning AB,0.0,0.0,0.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,UX och användarcentrerad design,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1485,Beviljad,IT-Högskolan Sverige AB,30.0,60.0,90.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Agil testautomatiserare,60.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1486,Beviljad,IT-Högskolan Sverige AB,10.0,40.0,50.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Hemtjänst i utveckling,45.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1489,Avslag,"Vilhelmina kommun, Vilhelmina Lärcentrum",0.0,0.0,0.0,Vilhelmina,Västerbotten,Vilhelmina,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,DevOps-utveckling,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1492,Beviljad,IT-Högskolan Sverige AB,25.0,50.0,75.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
"Hotell, restaurang och turism","Souschef, förberedande kökschefsutbildning",95.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1501,Avslag,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,0.0,0.0,0.0,Västerås,Västmanland,Västerås,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Typescript,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1504,Beviljad,Medieinstitutet i Sverige AB,30.0,40.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Återbruk inom fastighet och bygg,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1505,Beviljad,John Ericsson Institutet,35.0,35.0,70.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Journalistik och information,Digital Spets: Blockchain-säkring av dokument,80.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1507,Avslag,Sveriges Yrkeshögskola AB - Stockholm Yrkeshögskola,0.0,0.0,0.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",e-handel för fysiska butiker,90.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1508,Avslag,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,0.0,0.0,0.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Front-End och tillgänglighet,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1509,Avslag,Sunne kommun/Brobygrafiska,0.0,0.0,0.0,Sunne,Värmland,Karlstad,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Solcellsmontör som leder till Svensk Solenergis certifiering,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1511,Avslag,"Härnösands kommun, Yrkeshögskolan",0.0,0.0,0.0,Härnösand,Västernorrland,Sundsvall,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Jobb -och arbetsmarknadscoach,95.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1512,Avslag,Hudiksvall kommun CUL,0.0,0.0,0.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,UX och tillgänglighet för utvecklare,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1514,Beviljad,Medieinstitutet i Sverige AB,30.0,40.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Beredning och distribution av dricksvatten,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1515,Avslag,Kunskap & Kompetens i Sverige AB,0.0,0.0,0.0,Umeå,Västerbotten,Umeå,1.0,1.0,1.0,,,,,,,,,,,,,
Juridik,Fördjupning i vårdrelaterad juridik och hälsoinformatik ,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1516,Avslag,Lernia Utbildning AB,0.0,0.0,0.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Hållbart byggande och arbetsledning,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1519,Beviljad,TUC Sweden AB - Yrkeshögskola,40.0,80.0,120.0,Linköping,Östergötland,Linköping-Norrköping,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Vårdadministrativ IT och E-hälsa,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1520,Avslag,Lernia Utbildning AB,0.0,0.0,0.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Verksamhetsledning inom gröna näringar,35.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1522,Avslag,Consensum YH S,0.0,0.0,0.0,Örebro,Örebro,Örebro,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Personalansvar i fåmansföretag inom de gröna näringarna,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1524,Avslag,Consensum YH S,0.0,0.0,0.0,Örebro,Örebro,Örebro,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Hållbar processutveckling - Skadeverkstad,45.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1525,Beviljad,Fordonsakademin Sverige AB,15.0,30.0,45.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Akutsjukvård inom akutmottagning,35.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1526,Avslag,"Region Kronoberg, YH Region Kronoberg",0.0,0.0,0.0,Växjö,Kronoberg,Växjö,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Digital Spets: Webb och Native mobilappar,90.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1527,Avslag,Sveriges Yrkeshögskola AB - Malmö Yrkeshögskola,0.0,0.0,0.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Employer Branding,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1539,Beviljad,Stockholm School of Business,0.0,70.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Digital psykologi,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1544,Avslag,YrkesAkademin YH AB,0.0,0.0,0.0,Uppsala,Uppsala,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Systemförvaltning för lönespecialister,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1549,Beviljad,Stockholm School of Business,35.0,35.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
"Hotell, restaurang och turism",Guideutbildning,95.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1551,Avslag,Changemaker Educations AB,0.0,0.0,0.0,Boden,Norrbotten,Luleå,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Hydraulik och pneumatik mot automatiserad tillverkning,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1554,Beviljad,Vetlanda kommun Vetlanda Lärcentrum,15.0,15.0,30.0,Vetlanda,Jönköping,Jönköping,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Digital transformation för lönespecialister,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1555,Beviljad,Stockholm School of Business,35.0,35.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Pedagogik och undervisning,Språkutveckling och flerspråkighet i förskolan,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1556,Beviljad,"Göteborgs Stad, Yrgo",25.0,25.0,50.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
"Hotell, restaurang och turism",Service och värdskap,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1558,Avslag,Changemaker Educations AB,0.0,0.0,0.0,Boden,Norrbotten,Luleå,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,BIM-projektering Infrastruktur  ,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1560,Beviljad,Stiftelsen Stockholms Tekniska Institut,0.0,50.0,50.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Avancerad PHP-programmering,90.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1561,Avslag,"Uddevalla kommun, Uddevalla Yrkeshögskola",0.0,0.0,0.0,Uddevalla,Västra Götaland,Trollhättan-Vänersborg,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Anslutning av produktionsanläggningar och lagring - förnybar energi,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1562,Beviljad,Plushögskolan AB - Teknikhögskolan,40.0,60.0,100.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",3.0,3.0,3.0,,,,,,,,,,,,,
Data/IT,Automotive Cybersecurity,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1564,Avslag,Automotive Academy,0.0,0.0,0.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Functional Safety,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1566,Avslag,Automotive Academy,0.0,0.0,0.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,"Handledning, steg 3",15.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1567,Avslag,"Region Kronoberg, YH Region Kronoberg",0.0,0.0,0.0,Växjö,Kronoberg,Växjö,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Maskinsystem och fossilfri framdrift i sjötrafiken,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1569,Beviljad,ALEA Kompetenshöjning AB,20.0,40.0,60.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Funktionsnedsättningar med särskild inriktning på kommunikationsstödjande verktyg,50.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1571,Beviljad,Sverigehälsan AB,40.0,80.0,120.0,Malmö,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
Friskvård och kroppsvård,Frisör påbyggnadsutbildning,95.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1576,Avslag,Debcca,0.0,0.0,0.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Pedagogik och undervisning,"Neuropsykiatriska funktionshinder för barn, unga och vuxna (även äldre) ",40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1578,Beviljad,Campus Nynäshamn,40.0,40.0,80.0,Nynäshamn,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Teknik och tillverkning,Effektiv och hållbar produktion - för industriarbetare ,40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1584,Beviljad,Karlskoga kommun/Vuxnas lärande,20.0,40.0,60.0,Karlskoga,Örebro,Karlskoga,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Sanitet - återbruk och reparationer,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1593,Avslag,Newton Kompetensutveckling AB,0.0,0.0,0.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,"Hälsa, prevention och rehabilitering",40.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1594,Beviljad,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,40.0,40.0,80.0,Uppsala,Uppsala,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Samhällsbyggnad och byggteknik,Sanitet – återbruk och reparationer,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1595,Avslag,Newton Kompetensutveckling AB,0.0,0.0,0.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
Hälso- och sjukvård samt socialt arbete,Palliativ vård,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1597,Beviljad,Campus Nyköping,0.0,50.0,50.0,Nyköping,Södermanland,Nyköping-Oxelösund,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Cirkulär ekonomi och juridik inom livsmedelssystemet,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1603,Avslag,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Klassificering av sjukdomar och hälsoproblem ,20.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1604,Beviljad,"Stockholms stad, Frans Schartaus Handelsinstitut",35.0,35.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Cirkulära flöden och innovation inom gröna näringar,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1605,Avslag,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Hållbar affärsutveckling i livsmedelssystemet,25.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1606,Avslag,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning","Hållbart affärsmannaskap, entreprenörskap och företagande i gröna näringar",35.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1607,Avslag,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Initiera och driva projekt och processer i livsmedelsbranschen,15.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1609,Avslag,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,1.0,1.0,,,,,,,,,,,,,
Säkerhetstjänster,Informationssäkerhetskultur,65.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1612,Avslag,"Stockholms stad, Frans Schartaus Handelsinstitut",0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",2.0,2.0,2.0,,,,,,,,,,,,,
Data/IT,Mjukvarutestning,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1618,Beviljad,Medieinstitutet i Sverige AB,30.0,40.0,70.0,Stockholm,Stockholm,Stockholm,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Blockchain Technology,70.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1620,Avslag,Plushögskolan AB - Teknikhögskolan,0.0,0.0,0.0,"Se ""Lista flera kommuner""","Se ""Lista flera kommuner""","Se ""Lista flera kommuner""",4.0,4.0,4.0,,,,,,,,,,,,,
Data/IT,"AI, maskininlärning och datavisualisering - grunder för utvecklare 2023",70.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1621,Avslag,Plushögskolan AB - Teknikhögskolan,0.0,0.0,0.0,Lund,Skåne,Malmö-Lund,1.0,1.0,1.0,,,,,,,,,,,,,
"Kultur, media och design",Cirkulära designprocesser inom textil/mode,90.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1625,Beviljad,Stiftelsen PROTEKO - Nordiska Textilakademin,25.0,50.0,75.0,Borås,Västra Götaland,Borås,1.0,1.0,1.0,,,,,,,,,,,,,
Data/IT,Embedded systems,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1629,Beviljad,IT-Högskolan Sverige AB,25.0,50.0,75.0,Göteborg,Västra Götaland,Göteborg,1.0,1.0,1.0,,,,,,,,,,,,,
"Ekonomi, administration och försäljning",Affärsutveckling inom handeln,30.0,,,,,,,,,,,resultat-2023-for-kurser-inom-yh.xlsx,Lista ansökningar,,,,,,,MYH 2023/1631,Avslag,Borås Stad - Yrkeshögskolan i Borås,0.0,0.0,0.0,Borås,Västra Götaland,Borås,1.0,1.0,1.0,,,,,,,,,,,,,
